date,yclose-cPOC,yclose_cVAH,yclose_cVAL,yclose_cLVN,cVAH_cPOC,cPOC_cVAL,maxhD5_yclose,yclose_minlD5,close_POC,close_cPOC,close_VAH,close_cVAH,close_VAL,close_cVAL,close_LVN,close_cLVN,dH_maxhD5,dL_minlD5,close_yclose,open_yclose,nextClose_nextOpen,nextClose_close
20180621,-106.8571429,-129.4285714,-73,-39.14285714,22.57142857,33.85714286,178,19.5,34.51714286,-116.7571429,-3.385714286,-139.3285714,48.3,-82.9,51.74571429,-49.04285714,-171.45,-94.55,-9.9,-11,98.9,28.85
20180622,-190.8171429,-232.5385714,-124.0628571,-140.7514286,41.72142857,66.75428571,259,33.05,-64.06857143,-160.8171429,-80.59714286,-202.5385714,-34.31714286,-94.06285714,-28.9,-110.7514286,-142.25,34.1,30,1.05,-53.1,25.65
20180625,-91,-121.0514286,21.69285714,-23.38428571,30.05142857,112.6928571,129.95,133,67.4,-87.55,26.54285714,-117.6014286,70.54285714,25.14285714,42.25714286,-19.93428571,-114.9,38.05,3.45,8.8,86.95,38.55
20180626,-16.45285714,-81.99857143,56.37571429,-67.43285714,65.54571429,72.82857143,166.2,88.7,-78.26142857,-24.35285714,-92.93285714,-89.89857143,-51.85285714,48.47571429,-45.98428571,-75.33285714,-78.75,73.45,-7.9,-0.65,50,128.35
20180627,69.84714286,18.86714286,106.2614286,-17.54714286,50.98,36.41428571,79.9,175,-13.10571429,44.89714286,-34.28571429,-6.082857143,29.25428571,81.31142857,-22.18285714,-42.49714286,-34.95,114.05,-24.95,-15.85,2.05,55
20180628,45.10857143,45.10857143,133.0885714,76.53,0,87.98,10.8,209.15,-4.725714286,43.40857143,-16.68571429,43.40857143,8.942857143,131.3885714,2.108571429,74.83,14.1,174.25,-1.7,-6.15,45.65,9.25
20180629,-12.44857143,-18.16142857,90.38285714,27.54142857,5.712857143,102.8314286,29,170.95,-58.64571429,-37.34857143,-67.08428571,-43.06142857,-44.58142857,65.48285714,-41.76857143,2.641428571,25.7,127.2,-24.9,-34,46.75,121.9
20180702,-0.97,-38.97571429,75.04142857,37.03571429,38.00571429,76.01142857,43.05,178.65,-19.7,63.33,-23.4,25.32428571,-1.2,139.3414286,8.05,101.3357143,49.3,206.25,64.3,38.6,61.35,110.05
20180703,88.71428571,48.32571429,162.76,122.3714286,40.38857143,74.04571429,7,228.6,-44.28,116.7142857,-48.72,76.32571429,-28.74,190.76,-15.42,150.3714286,93.2,251.1,28,27.65,0.6,50.5
20180704,169.32,95.21142857,268.1314286,128.1485714,74.10857143,98.81142857,11.2,277,-5.8,152.32,-14.2,78.21142857,5.4,251.1314286,-15.6,111.1485714,7.8,247,-17,-11.1,34.5,84.5
20180705,-0.392857143,-28.82142857,141.75,42.25,28.42857143,142.1428571,29.5,219.25,-35.11428571,62.10714286,-51.05714286,33.67857143,-11.2,204.25,-3.228571429,104.75,102,257.75,62.5,43.5,-24,24
20180706,82.12142857,52.05714286,222.4214286,192.3571429,30.06428571,140.3,53.5,297.25,5.204285714,100.1714286,-5.604285714,70.10714286,23.21857143,240.4714286,16.01285714,210.4071429,-12.7,275,18.05,32.5,-73.5,-87
20180709,92.15,0.35,199.25,53.9,91.8,107.1,45,222.75,12.31714286,76.55,4.761428571,-15.25,29.94714286,183.65,45.05857143,38.3,-48.9,130.7,-15.6,-3.95,80.85,19.5
20180710,12.62142857,-73.09285714,44.76428571,-19.52142857,85.71428571,32.14285714,122.45,65.05,-27.53857143,14.12142857,-47.01857143,-71.59285714,-13.62428571,46.26428571,-49.80142857,-18.02142857,-33.6,56.5,1.5,0.5,-69.05,38.05
20180711,0.585714286,-29.61428571,56.67142857,60.98571429,30.2,56.08571429,41.1,109.9,0.742857143,37.53571429,-6.042857143,7.335714286,75.38571429,93.62142857,31.27857143,97.93571429,4.75,37,36.95,27.25,-19.15,-81.85
20180712,-9.477142857,-49.99142857,14.83142857,-17.58,40.51428571,24.30857143,87.65,54.15,11.16285714,1.122857143,-4.334285714,-39.39142857,28.59714286,25.43142857,22.78571429,-6.98,-63.75,10.25,10.6,16.05,73,98.3
20180713,7.68,-40.93714286,19.83428571,-61.19428571,48.61714286,12.15428571,90.75,51.05,-9.868571429,61.68,-24.21142857,13.06285714,-1.262857143,73.83428571,-35.68571429,-7.194285714,35.25,76.65,54,39,31,103
20180716,107.7828571,57.19714286,148.2514286,77.43142857,50.58571429,40.46857143,14,163.05,-35.31142857,122.8828571,-38.38857143,72.29714286,-24.54142857,163.3514286,-16.84857143,92.53142857,43.05,166.25,15.1,14,-28.45,19.45
20180717,162.2928571,76.67285714,180.64,125.5985714,85.62,18.34714286,12.05,202,11.83714286,167.2928571,-8.622857143,81.67285714,16.22142857,185.64,3.068571429,130.5985714,17.95,180.85,5,18,18.7,23
20180718,-13.12428571,-39.15857143,110.5385714,104.03,26.03428571,123.6628571,40.45,187.35,-14.47285714,11.32571429,-22.25142857,-14.70857143,-8.25,134.9885714,0.225,128.48,11,184.35,24.45,19.75,74.6,154.9
20180719,26.27428571,-14.66285714,114.9714286,60.38857143,40.93714286,88.69714286,13,225.8,-32.86857143,98.27428571,-40.37714286,57.33714286,-5.337142857,186.9714286,-2.834285714,132.3885714,131.85,283.05,72,66.3,-6.15,79
20180723,164.6571429,129.8857143,260.2785714,121.1928571,34.77142857,95.62142857,3.95,300.3,5.2,172.8071429,-7.9,138.0357143,13.06,268.4285714,14.37,129.3428571,18,276.4,8.15,16.25,45,57.95
20180724,171.7414286,52.09285714,204.9771429,104.475,119.6485714,33.23571429,11.85,220.8,2.39,168.2914286,-15.39,48.64285714,10.01,201.5271429,-28.09,101.025,48.65,192.4,-3.45,11,-26.95,37.45
20180725,204.2857143,62.79,248.9685714,189.3914286,141.4957143,44.68285714,4.5,256.15,12.15714286,208.7357143,-9.014285714,67.24,15.68571429,253.4185714,-9.014285714,193.8414286,23.25,222.15,4.45,4.95,-67.85,-103.4
20180726,36.69142857,-26.44,107.7142857,115.6057143,63.13142857,71.02285714,49.75,226.45,18.47714286,9.991428571,-1.494285714,-53.14,18.47714286,81.01428571,32.45714286,88.90571429,-58.85,147.45,-26.7,-9.1,0.85,94.7
20180727,-38.30714286,-53.52142857,22.55,-7.878571429,15.21428571,60.85714286,126.7,50.8,13.80142857,116.6428571,3.37,101.4285714,17.27857143,177.5,22.49428571,147.0714286,44.65,161.3,154.95,144.1,-7.95,-6.7
20180730,105.4114286,36.05142857,130.1828571,85.59428571,69.36,24.77142857,26.4,147,15.06857143,120.7114286,7.2,51.35142857,26.87142857,145.4828571,7.2,100.8942857,-2.35,102.2,15.3,11.25,42.75,34.7
20180731,-0.282857143,-20.1,93.84857143,88.89428571,19.81714286,94.13142857,23.1,150.3,-32.10857143,6.667142857,-40.98285714,-13.15,-12.14142857,100.7985714,1.17,95.84428571,29.2,124.95,6.95,3.95,-14,52.75
20180801,50.14857143,15.41714286,108.0342857,131.1885714,34.73142857,57.88571429,5.6,197,-3.497142857,60.14857143,-11.03714286,25.41714286,-1.342857143,118.0342857,-2.42,141.1885714,28.1,193,10,27,-30,-46
20180802,61.05428571,-4.86,87.42,146.7428571,65.91428571,26.36571429,20.7,210,12.72857143,47.05428571,6.414285714,-18.86,23.77857143,73.42,3.257142857,132.7428571,-19.25,156.2,-14,-19,12.95,-83.05
20180806,16.85714286,-27.2,38.88571429,2.171428571,44.05714286,22.02857143,69.7,58.8,-7.872857143,-48.14285714,-35.22857143,-92.2,11.06571429,-26.11428571,-22.60285714,-62.82857143,-77,-22.15,-65,-61,69.75,94.5
20180807,-101.1885714,-109.7971429,-32.32,-45.23285714,8.608571429,68.86857143,117.75,32.9,-62.71714286,-84.68857143,-72.76857143,-93.29714286,-22.51142857,-15.82,-30.725,-28.73285714,-26.55,36.15,16.5,7.8,-2.9,13.55
20180808,2.187142857,-32.24714286,40.92571429,71.05571429,34.43428571,38.73857143,40.2,110.45,-28.14285714,-48.31285714,-40,-82.74714286,-4.428571429,-9.574285714,-13.91428571,20.55571429,-44.7,22.95,-50.5,-44.6,48.05,73.8
20180809,-71.13857143,-75.44285714,-2.27,23.55571429,4.304285714,68.86857143,87.7,62.95,-42.33285714,-44.53857143,-52.32714286,-48.84285714,-37.33571429,24.33,-17.34714286,50.15571429,2.75,65.95,26.6,22.75,64.05,139.4
20180810,31.01142857,9.097142857,83.60571429,92.37142857,21.91428571,52.59428571,19.65,133.75,-46.18571429,71.71142857,-54.79142857,49.79714286,-28.97428571,124.3057143,-5.308571429,133.0714286,77.9,156,40.7,31.15,11.1,61.55
20180813,163.3885714,84.08571429,196.4314286,44.43428571,79.30285714,33.04285714,2.35,228.95,13.13,170.2885714,8.632857143,90.98571429,25.49714286,203.3314286,24.37285714,51.33428571,7,198.95,6.9,-4.05,-18.45,6.6
20180814,10.37285714,-1.932857143,133.43,151.8885714,12.30571429,123.0571429,2.3,213.05,17.10571429,16.32285714,-4.485714286,4.017142857,22.99428571,139.38,1.402857143,157.8385714,29.65,176.3,5.95,24.9,-7.05,-23.05
20180816,18.5,-9.5,109.5,60.5,28,91,25.5,219.5,1.3,-6.8,-15.35,-34.8,10.55,84.2,-2.4,35.2,-16.25,164,-25.3,-16.5,99.85,178.6
20180817,-4.535714286,-16.07857143,18.55,51.95,11.54285714,23.08571429,49.05,152.95,-55.66428571,92.56428571,-55.66428571,81.02142857,-31.23571429,115.65,62.55,149.05,128,45,97.1,77,22.4,87.35
20180820,170.6571429,154.3714286,195.0857143,211.3714286,16.28571429,24.42857143,0.2,284.8,5.411428571,167.4071429,0.08,151.1214286,13.40857143,191.8357143,8.077142857,208.1214286,11.7,250.05,-3.25,-14.8,-46.6,-41.2
20180821,177.6228571,41.98857143,211.5314286,144.05,135.6342857,33.90857143,4.3,292.4,-5.582857143,162.2228571,-7.598571429,26.58857143,10.54285714,196.1314286,32.71571429,128.65,2.15,228.3,-15.4,-5.45,-37,-64
20180823,-35.18571429,-60.80142857,118.5085714,90.925,25.61571429,153.6942857,58.5,240.35,20.47,-41.48571429,14.22142857,-67.10142857,30.88428571,112.2085714,7.972857143,84.625,-48.85,177.1,-6.3,9.65,23,32.95
20180824,-62.53571429,-71.07428571,5.772857143,63.575,8.538571429,68.30857143,85.85,213,-0.217142857,-27.53571429,-24.59428571,-36.07428571,8.924285714,40.77285714,-61.16,98.575,29.15,221.35,35,31,-131.8,-89.65
20180827,-10.4,-19.77142857,27.08571429,103,9.371428571,37.48571429,61,267,-21.3,-2.05,-25.73,-11.42142857,0.85,35.43571429,76.16,111.35,-17.95,155,8.35,23.15,-52,-159.2
20180828,-120.8785714,-140.65,-86.27857143,-71.45,19.77142857,34.6,169.65,3.35,5.257142857,-114.2285714,-6.125714286,-134,45.09714286,-79.62857143,39.40571429,-64.8,-143.4,-70,6.65,9.8,-42.95,-118
20180829,-166.1642857,-207.8214286,-96.73571429,-110.6214286,41.65714286,69.42857143,211.85,31.15,18.47857143,-186.2642857,-9.921428571,-227.9214286,71.22142857,-116.8357143,50.93571429,-130.7214286,-214,-113,-20.1,-26.2,-1.85,-15.05
20180830,-164.8,-205.4857143,48.8,-185.1428571,40.68571429,213.6,281,75,-17.45714286,-148.8,-40.21428571,-189.4857143,9.092857143,64.8,16.67857143,-169.1428571,-190,33.25,16,35.85,83,105
20180831,-171.4857143,-242.6857143,-8.742857143,-140.9714286,71.2,162.7428571,247,109,-52.99,-187.5357143,-80.18,-258.7357143,-33.56857143,-24.79285714,-41.33714286,-157.0214286,-144.45,75.6,-16.05,4,-107.4,-42.95
20180903,42.71428571,-15.23714286,129.6414286,-53.87142857,57.95142857,86.92714286,142.05,196,90.89285714,2.714285714,57.67857143,-55.23714286,104.1785714,89.64142857,70.96428571,-93.87142857,-176.25,45.55,-40,-38.6,-166.65,-260.9
20180904,-54.14285714,-102.7371429,-5.548571429,12.67428571,48.59428571,48.59428571,162.6,50,29.70428571,-41.19285714,8.887142857,-89.78714286,45.31714286,7.401428571,55.72571429,25.62428571,-144.65,-114.2,12.95,11.75,81.6,-87.05
20180905,-208.7571429,-236.6785714,-134.3,-106.3785714,27.92142857,74.45714286,316.45,9.3,-37.16714286,-227.9571429,-48.52857143,-255.8785714,4.491428571,-153.5,-75.03857143,-125.5785714,-218.55,-25.35,-19.2,-0.8,55.6,225.2
20180906,-133.2742857,-193.4628571,-53.02285714,-32.96,60.18857143,80.25142857,235.65,115.45,9.114285714,-47.57428571,-20.11428571,-107.7628571,27.71428571,32.67714286,-4.171428571,52.74,-89.55,168.55,85.7,69.6,-73.05,-226.6
20180907,42.08285714,-68.26285714,72.17714286,92.24,110.3457143,30.09428571,110.45,240.65,-27.02142857,-160.9671429,-30.66428571,-271.3128571,23.97857143,-130.8728571,42.19285714,-110.81,-276.05,-52.45,-203.05,-193.05,-154.45,-158.5
20180910,-221.4457143,-332.64,-79.92571429,-170.9028571,111.1942857,141.52,326.8,27,-15.00714286,-144.5957143,-36.55,-255.79,168.1071429,-3.075714286,71.16428571,-94.05285714,-213.8,-237,76.85,59,-174.9,-348.85
20180911,-174.05,-315.7357143,-48.10714286,-32.36428571,141.6857143,125.9428571,382.45,168.55,107.3857143,-204,47.71428571,-345.6857143,161.09,-78.05714286,89.48428571,-62.31428571,-380,-37.85,-29.95,-1.65,102.25,-49.35
20180912,-356.3928571,-423.69,-36.73142857,-238.6228571,67.29714286,319.6614286,559,29.85,-37.63428571,-374.6928571,-76.45428571,-441.99,12.27714286,-55.03142857,-87.54571429,-256.9228571,-455.85,-61.1,-18.3,-5,-91.7,69.8
20180914,-267.59,-471.86,29.53,-156.17,204.27,297.12,461.75,188.2,76.34571429,-233.24,55.58857143,-437.51,113.7085714,63.88,59.74,-121.82,-411.2,93.45,34.35,45.95,-95.25,-152.85
20180919,23.05857143,-208.1171429,118.2485714,-194.5185714,231.1757143,95.19,333.5,142.45,73.37571429,25.80857143,20.15,-205.3671429,81.56428571,120.9985714,7.867142857,-191.7685714,-297.15,35.5,2.75,22.5,-116.45,-91.55
20180921,-49.69142857,-131.2828571,-8.895714286,-117.6842857,81.59142857,40.79571429,406.25,69.7,52.25,59.40857143,-6.45,-22.18285714,81.6,100.2042857,93.34,-8.584285714,-287,-16.5,109.1,100.4,135.6,-21.25
20180924,-69.71714286,-118.8228571,-20.61142857,-4.242857143,49.10571429,49.10571429,216.3,70.15,-3.765714286,-104.7171429,-43.34857143,-153.8228571,42.41428571,-55.61142857,16.02571429,-39.24285714,-90.55,-35,-35,-31.7,-121.35,-47.65
20180925,37.1,-20.95,95.15,153.2,58.05,58.05,81.2,209.05,35.37,-35.55,-6.03,-93.6,43.65,22.5,72.63,80.55,-122.85,22.5,-72.65,-65.2,-172.55,-398.95
20180926,-149.45,-190.9142857,-74.81428571,-132.8642857,41.46428571,74.63571429,267.75,22.5,111.1214286,-254.45,59.24285714,-295.9142857,139.9428571,-179.8142857,82.3,-237.8642857,-351.55,-263.05,-105,-112.5,-270,-480.05
20180927,-438.8428571,-482,-323.7571429,-208.6714286,43.15714286,115.0857143,503,0.5,84.43571429,-459.3928571,50.73285714,-502.55,118.1385714,-344.3071429,202.3957143,-229.2214286,-511.1,-302.5,-20.55,-30,86.1,-193.45
20180928,-666.6,-804.7714286,-390.2571429,-505.4,138.1714286,276.3428571,803,3,-77.10285714,-653.2,-100.52,-791.3714286,4.857142857,-376.8571429,-18.56,-492,-680.05,-78.95,13.4,-0.1,-95.65,-4.1
20181001,-599.0171429,-699.0628571,-123.8,-423.9371429,100.0457143,475.2171429,707.45,167.95,55.91285714,-584.0171429,19.67,-684.0628571,70.41,-108.8,23.29428571,-408.9371429,-667.4,81.15,15,18.95,129.95,72.9
20181003,-64.82285714,-389.5828571,74.36,-134.4142857,324.76,139.1828571,720.65,91.25,-116.8785714,-32.97285714,-140.4214286,-357.7328571,-98.04428571,106.21,-60.37571429,-102.5642857,-535.05,112.05,31.85,34.65,39.1,-77.05
20181004,4.625714286,-62.02571429,154.5914286,-128.6771429,66.65142857,149.9657143,327.35,255.85,-34.42,-274.2742857,-101.6457143,-340.9257143,-9.974285714,-124.3085714,-52.75428571,-407.5771429,-426.25,-56.95,-278.9,-248.9,143.5,293
20181005,-203.1857143,-264.7285714,-67.79142857,-18.55714286,61.54285714,135.3942857,327.8,103,-83.23,-87.68571429,-116.22,-149.2285714,-69.09142857,47.70857143,-40.81428571,96.94285714,-82.45,183.4,115.5,80.4,39.1,145.6
20181008,22.54714286,-17.26428571,141.9814286,201.6985714,39.81142857,119.4342857,21.45,326.9,17.83857143,9.797142857,-3.624285714,-30.01428571,57.18714286,129.2314286,-10.77857143,188.9485714,26.95,250.1,-12.75,-1.9,63.6,116.75
20181009,54.69142857,22.52285714,172.6428571,236.98,32.16857143,117.9514286,11.2,364.1,-61.20428571,58.79142857,-72.96857143,26.62285714,-49.44,176.7428571,-33.525,241.08,67.6,360.55,4.1,3.2,-244.5,-77.8
20181010,121.9057143,-4.637142857,210.4857143,223.14,126.5428571,88.58,12,430.9,76.42142857,224.2557143,21.39142857,97.71285714,147.1742857,312.8357143,123.59,325.49,100.95,268.7,102.35,104,-26.15,-374.45
20181011,-150.8057143,-166.3442857,20.11857143,66.73428571,15.53857143,170.9242857,253.45,290.4,-2.847142857,-256.8557143,-10.95,-272.3942857,41.71857143,-85.93142857,29.56428571,-39.31571429,-311.8,90.25,-106.05,-105.45,-135.85,-100.55
20181012,-273.42,-299.34,-117.9,-221.58,25.92,155.52,385.05,68.55,56.89714286,-219.22,30.14,-245.14,67.6,-63.7,105.06,-167.38,-306.65,-40.35,54.2,60.85,30.05,-188.1
20181015,-344.7428571,-429.42,-104.8242857,-147.1628571,84.67714286,239.9185714,460.05,33.9,-14.16428571,-420.1928571,-41.58142857,-504.87,13.25285714,-180.2742857,16.68,-222.6128571,-485,-111,-75.45,-88.95,-23.95,72.55
20181016,-414.2671429,-500.6885714,-120.4342857,-206.8557143,86.42142857,293.8328571,518.95,86,64.14571429,-336.9171429,34.27571429,-423.3385714,85.48142857,-43.08428571,47.07714286,-129.5057143,-434,21.6,77.35,79.95,-18.2,-134.15
20181017,-81.71857143,-116.2871429,73.84,-150.8557143,34.56857143,155.5585714,462.95,142,17.06,-175.9185714,-14.07,-210.4871429,28.38,-20.36,42.53,-245.0557143,-527.85,-21.95,-94.2,-94.6,-89.95,-99.3
20181019,-59.75,-178.7,31.75,-123.8,118.95,91.5,269.1,51.15,-12.50142857,-77.4,-24.70285714,-196.35,36.30428571,14.1,-8.434285714,-141.45,-217.35,-39.45,-17.65,9.25,174.65,173.1
20181022,-141.1485714,-171.98,-48.65428571,-223.3657143,30.83142857,92.49428571,349.8,9.9,-34.43571429,-102.5985714,-134.1757143,-133.43,1.185714286,-10.10428571,-84.30571429,-184.8157143,-88.35,22,38.55,61.5,-26.2,142.95
20181023,162.1714286,92.39571429,185.43,193.1828571,69.77571429,23.25857143,25.3,246.05,-6.215714286,134.4714286,-47.15285714,64.69571429,4.018571429,157.73,-19.86142857,165.4828571,9.95,161.9,-27.7,-28.45,145.4,128.8
20181024,106.2371429,1.754285714,154.46,58.01428571,104.4828571,48.22285714,89.9,191.4,86.68142857,131.6871429,-57.06571429,27.20428571,103.5928571,179.91,-73.97714286,83.46428571,97.85,83.2,25.45,10.35,-2.05,162.55
20181025,262.8614286,132.8671429,327.8585714,197.8642857,129.9942857,64.99714286,32,347.15,7.471428571,307.0114286,-1.185714286,177.0171429,42.1,372.0085714,59.41428571,242.0142857,34.25,312.4,44.15,34.3,93.35,160.1
20181026,148.8685714,101.6228571,337.8514286,231.5485714,47.24571429,188.9828571,34,379.4,-108.5542857,218.0685714,-129.9757143,170.8228571,-91.41714286,407.0514286,-40.00571429,300.7485714,184.95,448.4,69.2,78.65,12,69.8
20181029,309.5028571,177.7657143,490.6414286,128.3642857,131.7371429,181.1385714,46.95,529.4,8,262.5028571,-10.57142857,130.7657143,17.28571429,443.6414286,0.571428571,81.36428571,-61.95,449.4,-47,-45,-31,11
20181030,13.50285714,-89.52714286,263.7185714,57.65857143,103.03,250.2157143,79.95,435.2,6.211428571,55.50285714,-18.44,-47.52714286,18.53714286,305.7185714,30.86285714,99.65857143,-11.95,395.35,42,28,31.8,25.8
20181031,-48.37142857,-92.52714286,142.97,54.65857143,44.15571429,191.3414286,82.95,432.2,-25.62285714,-22.32142857,-56.75857143,-66.47714286,-23.54714286,169.02,-42.22857143,80.70857143,11.95,454.45,26.05,39,-105.45,-70.05
20181101,23.07142857,-19.48571429,82.65142857,133.72,42.55714286,59.58,24.1,273.8,37.88571429,35.27142857,-31.71428571,-7.285714286,87.6,94.85142857,67.71428571,145.92,20.4,144.3,12.2,-9.35,136,-24
20181102,-89.23428571,-136.1114286,-47.56571429,-63.19142857,46.87714286,41.66857143,159.3,23,-45.15857143,-118.6342857,-82.88428571,-165.5114286,-2.717142857,-76.96571429,-101.7471429,-92.59142857,-32.85,-15.6,-29.4,-33,-65.95,117.4
20181105,11.86857143,-44.67428571,68.41142857,34.48571429,56.54285714,56.54285714,56.3,141.6,22.76428571,59.91857143,11.70714286,3.375714286,59.62142857,116.4614286,44.87857143,82.53571429,15.7,84.6,48.05,50.95,7.55,-33.55
20181106,-7.662857143,-62.58857143,16.74857143,22.85142857,54.92571429,24.41142857,87,126.6,-35.42714286,2.287142857,-67.27857143,-52.63857143,-19.50142857,26.69857143,-14.19285714,32.80142857,-1,119.7,9.95,21.95,27.85,85.95
20181109,21.83714286,-33.08857143,34.04285714,46.24857143,54.92571429,12.20571429,57.5,156.1,-26.14142857,46.33714286,-44.79714286,-8.588571429,-15.77714286,58.54285714,-38.57857143,70.74857143,28.55,169.6,24.5,38.55,36,129
20181112,89.64857143,-0.292857143,96.56714286,117.3228571,89.94142857,6.918571429,19.65,222.5,9.47,133.5985714,-2.765714286,43.65714286,26.6,140.5171429,-10.10714286,161.2728571,70.85,227.35,43.95,51.1,-75.15,-69.85
20181113,169.7714286,53.51428571,178.7142857,223.4285714,116.2571429,8.942857143,3.4,309.6,15.06714286,131.0214286,2.095714286,14.76428571,43.60428571,139.9642857,40.65,184.6785714,-37.4,184.8,-38.75,-37.85,-44.1,-110.35
20181114,-52.22285714,-65.27428571,32.61142857,-39.17142857,13.05142857,84.83428571,116.4,112,59.70285714,-44.62285714,38.46285714,-57.67428571,80.94285714,40.21142857,38.46285714,-31.57142857,-95.2,27,7.6,8,-106.95,-152.6
20181115,-87.58,-110.5971429,-12.77428571,-76.07142857,23.01714286,74.80571429,152.5,48.9,7.985714286,-89.48,-18.84428571,-112.4971429,53.98,-14.67428571,27.15,-77.97142857,-132.4,-65.15,-1.9,-1.95,70.55,20.1
20181116,-197.31,-220.1571429,-105.9214286,-136.3842857,22.84714286,91.38857143,261.4,5.15,48.68142857,-142.01,-14.09857143,-164.8571429,75.58714286,-50.62142857,3.838571429,-81.08428571,-129.4,-19.8,55.3,56.55,68.2,114.7
20181119,-80.75285714,-121.66,41.96857143,-39.84571429,40.90714286,122.7214286,134.3,152.05,9.33,-107.4028571,-31.04428571,-148.31,21.75285714,15.31857143,-9.304285714,-66.49571429,-84.4,93.25,-26.65,-25.3,7.85,93.9
20181120,68.50428571,-31.07571429,96.95571429,82.73,99.58,28.45142857,54,194.95,-13.18857143,94.50428571,-19.49571429,-5.075714286,-1.835714286,122.9557143,-4.358571429,108.73,5.2,210,26,16.5,48.95,145.05
20181121,96.14142857,23.52714286,168.7557143,110.6642857,72.61428571,72.61428571,34.85,219.3,-41.75714286,165.6914286,-56.32857143,93.07714286,-12.61428571,238.3057143,-59.24285714,180.2142857,132.8,284.95,69.55,97.75,-23.9,133.05
20181122,234.5085714,123.9514286,356.1214286,157.1185714,110.5571429,121.6128571,20.95,366,-2.062857143,295.8585714,-23.41142857,185.3014286,29.96,417.4714286,3.274285714,218.4685714,68.9,362.45,61.35,79.8,-38,10.6
20181126,182.9385714,91.76857143,417.3757143,130.8414286,91.17,234.4371429,33.95,421.9,10.54142857,218.1385714,7.75,126.9685714,49.62142857,452.5757143,16.12428571,166.0414286,20.1,378.25,35.2,54.05,-12,-47.15
20181127,204.4657143,29.51714286,335.6771429,153.35,174.9485714,131.2114286,38,344.7,11.88857143,183.2657143,1.954285714,8.317142857,28.44571429,314.4771429,3.61,132.15,-39.05,285.7,-21.2,-16,-17.7,-75.95
20181128,-0.95,-46.54142857,75.03571429,66.975,45.59142857,75.98571429,66,199.95,25.47714286,-48.85,17.04285714,-94.44142857,29.69428571,27.13571429,50.78,19.075,-106.7,85.45,-47.9,-51.45,-134.4,-237.5
20181129,1.421428571,-74.97857143,39.62142857,-20.40714286,76.4,38.2,135.15,55.85,60.18571429,-88.42857143,16.17,-164.8285714,64.18714286,-50.22857143,84.19428571,-110.2571429,-217,-166.05,-89.85,-81.85,68.3,1.95
20181130,-277.5257143,-328.5328571,-216.3171429,-172.875,51.00714286,61.20857143,351.4,5.65,4.288571429,-221.0257143,-8.22,-272.0328571,19.92428571,-159.8171429,-14.47428571,-116.375,-221.05,26.55,56.5,60.05,-64.1,-173.8
20181203,-87.96714286,-210.3842857,44.65142857,-47.16142857,122.4171429,132.6185714,223.05,134,25.09285714,-241.3671429,16.77857143,-363.7842857,55.57857143,-108.7485714,41.72142857,-200.5614286,-371.7,-111.65,-153.4,-181.55,221.95,-9.55
20181204,-339.1557143,-400.5342857,-130.4685714,-118.1928571,61.37857143,208.6871429,429.65,0,-7.682857143,-422.1557143,-140.0857143,-483.5342857,48.06571429,-213.4685714,-35.55714286,-201.1928571,-325.15,-139.4,-83,-139.25,168.95,362.65
20181205,-103.9828571,-290.2171429,10.62285714,-32.35428571,186.2342857,114.6057143,279.3,222.1,-108.6,-95.78285714,-114.5942857,-282.0171429,-54.65142857,18.82285714,-42.66285714,-24.15428571,-63.75,227.85,8.2,28,-21.85,225.9
20181206,88.78571429,-23.75285714,213.8285714,163.8114286,112.5385714,125.0428571,18.6,419.05,-1.835714286,137.0857143,-13.75,24.54714286,16.03571429,262.1285714,4.121428571,212.1114286,83.4,416.8,48.3,59,31.85,-6.35
20181207,143.0185714,-65.40142857,247.2285714,202.5671429,208.42,104.21,64.85,456.2,-27.04571429,109.3185714,-38.13714286,-99.10142857,-15.95428571,213.5285714,-3.014285714,168.8671429,-45.95,410.4,-33.7,-27.05,48.8,128.35
20181210,-1.052857143,-60.60142857,252.0285714,207.3671429,59.54857143,253.0814286,60.05,461,-17.53142857,45.04714286,-29.12,-14.50142857,-7.874285714,298.1285714,-22.1,253.4671429,41.95,495.4,46.1,41.05,64.8,67.9
20181211,86.06428571,-10.45,214.75,295.1785714,96.51428571,128.6857143,12.15,550.85,-3.56,37.91428571,-24.22,-58.6,23.00285714,166.6,-9.462857143,247.0285714,16,475.7,-48.15,-40.65,15.45,116.5
20181212,120.48,40.21714286,140.5457143,180.6771429,80.26285714,20.06571429,4,347.15,-10.52571429,146.58,-25.54285714,66.31714286,4.491428571,166.6457143,-18.86857143,206.7771429,66.1,358.85,26.1,28.75,82.85,23.55
20181213,90.02,83.31428571,183.9,123.5485714,6.705714286,93.88,25.9,208.8,-23.49428571,27.82,-31.96285714,21.11428571,4.734285714,121.7,-15.02571429,61.34857143,-15.55,120.35,-62.2,-77.4,-192.1,-148.9
20181214,95.47,1.59,135.7042857,142.41,93.88,40.23428571,20.45,214.25,120.67,70.77,82.11571429,-23.11,178.5014286,111.0042857,69.26428571,117.71,-26.05,-16.25,-24.7,-24.45,-75.55,-264.85
20181217,-122.23,-193.93,-72.04,-136.57,71.7,50.19,237,13.95,19.58,-133.23,-13.45,-204.93,26.92,-83.04,41.6,-147.57,-216.55,-94.05,-11,2.55,120,0
