_NF1,20181228,12:20,10930.0,10932.0,10930.0,10931.4,9600
_NF1,20181228,12:21,10931.4,10931.5,10928.85,10931.5,8700
_NF1,20181228,12:22,10931.5,10931.5,10927.05,10927.05,6150
_NF1,20181228,12:23,10927.15,10927.85,10924.8,10925.8,11925
_NF1,20181228,12:24,10925.0,10925.9,10923.5,10925.0,11325
_NF1,20181228,12:25,10925.0,10929.0,10924.5,10925.65,16500
_NF1,20181228,12:26,10925.65,10927.45,10925.65,10926.55,7875
_NF1,20181228,12:27,10926.55,10928.0,10925.0,10925.0,5475
_NF1,20181228,12:28,10925.0,10925.0,10920.8,10921.6,21825
_NF1,20181228,12:29,10921.6,10923.0,10920.0,10921.2,14250
_NF1,20181228,12:30,10921.2,10923.15,10920.05,10921.0,5475
_NF1,20181228,12:31,10921.0,10921.1,10917.4,10919.95,17475
_NF1,20181228,12:32,10919.95,10923.0,10919.0,10922.75,9075
_NF1,20181228,12:33,10922.75,10922.75,10916.0,10916.0,15150
_NF1,20181228,12:34,10915.75,10919.0,10915.35,10918.95,18375
_NF1,20181228,12:35,10917.65,10920.95,10917.5,10920.0,7650
_NF1,20181228,12:36,10920.0,10921.0,10918.0,10918.0,8175
_NF1,20181228,12:37,10918.0,10920.05,10916.3,10920.05,12525
_NF1,20181228,12:38,10920.05,10920.05,10918.1,10919.35,5025
_NF1,20181228,12:39,10919.4,10920.0,10915.6,10916.9,10575
_NF1,20181228,12:40,10915.2,10918.8,10915.2,10917.95,8550
_NF1,20181228,12:41,10917.95,10917.95,10916.6,10916.65,7200
_NF1,20181228,12:42,10916.65,10917.0,10916.0,10917.0,7725
_NF1,20181228,12:43,10917.0,10918.15,10916.3,10916.95,8625
_NF1,20181228,12:44,10916.75,10922.95,10916.75,10922.95,9825
_NF1,20181228,12:45,10922.95,10924.8,10921.9,10923.95,9375
_NF1,20181228,12:46,10923.95,10924.7,10922.0,10924.5,6375
_NF1,20181228,12:47,10924.5,10924.85,10920.0,10920.0,8175
_NF1,20181228,12:48,10920.0,10922.65,10919.55,10921.75,4575
_NF1,20181228,12:49,10921.75,10921.95,10919.3,10919.55,4275
_NF1,20181228,12:50,10919.55,10919.55,10917.55,10918.0,8850
_NF1,20181228,12:51,10918.0,10920.55,10917.95,10920.55,3975
_NF1,20181228,12:52,10920.55,10922.95,10920.0,10921.0,10275
_NF1,20181228,12:53,10921.0,10922.8,10918.05,10919.0,4725
_NF1,20181228,12:54,10919.0,10920.95,10918.75,10918.75,5100
_NF1,20181228,12:55,10918.75,10919.9,10916.0,10916.0,8175
_NF1,20181228,12:56,10916.9,10918.85,10916.05,10918.85,2925
_NF1,20181228,12:57,10918.85,10919.85,10918.1,10918.85,4800
_NF1,20181228,12:58,10919.2,10921.85,10919.2,10920.55,3900
_NF1,20181228,12:59,10920.55,10922.85,10920.55,10922.85,4950
_NF1,20181228,13:00,10922.85,10922.95,10920.0,10920.8,12975
_NF1,20181228,13:01,10920.8,10922.0,10920.0,10920.35,2325
_NF1,20181228,13:02,10920.35,10921.8,10920.0,10921.05,4575
_NF1,20181228,13:03,10921.05,10923.4,10920.0,10921.95,6750
_NF1,20181228,13:04,10921.95,10922.0,10921.45,10921.45,3150
_NF1,20181228,13:05,10921.45,10922.0,10921.0,10921.35,2775
_NF1,20181228,13:06,10921.35,10921.75,10919.95,10919.95,5700
_NF1,20181228,13:07,10919.95,10922.5,10919.95,10921.9,1725
_NF1,20181228,13:08,10921.0,10922.8,10921.0,10922.8,4875
_NF1,20181228,13:09,10922.8,10924.0,10922.05,10924.0,8625
_NF1,20181228,13:10,10924.0,10924.2,10922.0,10923.0,3375
_NF1,20181228,13:11,10924.0,10924.0,10922.8,10923.95,5475
_NF1,20181228,13:12,10923.0,10923.45,10921.0,10921.65,3300
_NF1,20181228,13:13,10921.7,10924.0,10921.05,10924.0,3000
_NF1,20181228,13:14,10923.35,10924.95,10923.35,10924.95,7875
_NF1,20181228,13:15,10924.9,10925.0,10924.35,10925.0,7875
_NF1,20181228,13:16,10925.0,10930.35,10924.95,10930.0,16875
